SalesOrderID,OrderDate,CustomerID,TotalDue,SalesPersonID,TerritoryID
44290,8/31/2011,29682,4331.5897,281,4
44291,8/31/2011,29747,5093.9316,283,1
44292,8/31/2011,29973,3865.0555,275,3
44293,8/31/2011,29844,27005.1224,275,2
44294,8/31/2011,30067,69900.1415,282,6
44295,8/31/2011,29596,10668.6138,282,6
44296,8/31/2011,29827,36463.5495,277,3
44297,8/31/2011,29811,11519.8817,275,5
44298,8/31/2011,29824,31153.3874,278,6
44299,8/31/2011,29889,35609.3132,281,4
44300,8/31/2011,29761,8785.1473,278,6
44301,8/31/2011,29489,33197.1756,281,4
44302,8/31/2011,29849,2417.4793,279,5
44303,8/31/2011,30096,6.3484,275,2
44304,8/31/2011,29958,42234.8895,279,5
44305,8/31/2011,29825,21262.657,279,5
44306,8/31/2011,29661,20995.4191,279,5
44307,8/31/2011,29759,8733.976,275,2
44308,8/31/2011,29497,13928.5021,283,1
44309,8/31/2011,29912,31091.8093,279,5
44310,8/31/2011,30084,207.7582,279,5
44311,8/31/2011,29610,8279.3334,275,2
44312,8/31/2011,29606,2361.5536,283,1
44313,8/31/2011,29718,29323.3854,275,2
44314,8/31/2011,29646,47410.6684,277,4
44315,8/31/2011,29570,2923.7113,277,4
44316,8/31/2011,29533,4262.3494,275,3
44317,8/31/2011,29992,38199.897,281,4
44318,8/31/2011,29491,23749.8917,275,5
44319,8/31/2011,29549,38566.9973,279,5
44320,8/31/2011,14429,3953.9884,,10
44321,8/31/2011,28222,3953.9884,,1
44322,8/31/2011,17975,772.5036,,7
44323,8/31/2011,11072,3756.989,,9
44324,9/1/2011,12267,3953.9884,,7
44325,9/1/2011,11095,3729.364,,9
44326,9/1/2011,17728,3953.9884,,9
44327,9/2/2011,28598,3953.9884,,4
44328,9/2/2011,17921,3953.9884,,9
44329,9/2/2011,17904,3953.9884,,9
44330,9/2/2011,28199,3953.9884,,4
44331,9/3/2011,28257,3953.9884,,1
44332,9/3/2011,17510,3953.9884,,9
44333,9/4/2011,11343,3756.989,,10
44334,9/4/2011,28273,3953.9884,,4
44335,9/4/2011,20165,772.5036,,10
44336,9/4/2011,25895,3756.989,,1
44337,9/4/2011,11097,3729.364,,9
44338,9/4/2011,18188,3953.9884,,9
44339,9/4/2011,18189,3953.9884,,9
44340,9/4/2011,17354,3953.9884,,9
44341,9/5/2011,25905,3729.364,,4
44342,9/5/2011,14610,772.5036,,1
44343,9/5/2011,17920,3953.9884,,9
44344,9/6/2011,14427,3953.9884,,10
44345,9/6/2011,28200,3953.9884,,4
44346,9/6/2011,14602,772.5036,,4
44347,9/6/2011,17911,3953.9884,,9
44348,9/7/2011,14159,3953.9884,,10
44349,9/7/2011,28243,3953.9884,,4
44350,9/7/2011,28244,3953.9884,,4
44351,9/7/2011,28271,3953.9884,,4
44352,9/7/2011,28297,3953.9884,,1
44353,9/7/2011,14591,772.5036,,4
44354,9/7/2011,14603,772.5036,,4
44355,9/7/2011,11093,3756.989,,9
44356,9/7/2011,11099,3756.989,,9
44357,9/7/2011,17511,3953.9884,,9
44358,9/7/2011,17732,3953.9884,,9
44359,9/8/2011,14525,3953.9884,,10
44360,9/8/2011,14158,3953.9884,,10
44361,9/8/2011,13686,3953.9884,,8
44362,9/8/2011,28259,3953.9884,,4
44363,9/8/2011,28285,3953.9884,,1
44364,9/8/2011,11092,3729.364,,9
44365,9/8/2011,17912,3953.9884,,9
44366,9/8/2011,17502,3953.9884,,9
44367,9/8/2011,25562,772.5036,,9
44368,9/9/2011,14150,3953.9884,,10
44369,9/9/2011,28250,3953.9884,,4
44370,9/9/2011,18193,3953.9884,,9
44371,9/9/2011,17514,3953.9884,,9
44372,9/9/2011,17736,3953.9884,,9
44373,9/10/2011,13767,3953.9884,,8
44374,9/10/2011,14157,3953.9884,,10
44375,9/10/2011,14183,3953.9884,,10
44376,9/10/2011,29399,3729.364,,8
44377,9/10/2011,28234,3953.9884,,4
44378,9/10/2011,25903,3729.364,,1
44379,9/10/2011,11080,3729.364,,9
44380,9/10/2011,17915,3953.9884,,9
44381,9/11/2011,14191,3953.9884,,10
44382,9/11/2011,11341,3756.989,,10
44383,9/11/2011,28268,3953.9884,,4
44384,9/11/2011,28296,3953.9884,,4
44385,9/11/2011,28298,3953.9884,,4
44386,9/11/2011,28587,3953.9884,,4
44387,9/11/2011,11096,3729.364,,9
44388,9/11/2011,17924,3953.9884,,9
44389,9/11/2011,17925,3953.9884,,9
44390,9/11/2011,17353,3953.9884,,9
44391,9/11/2011,17730,3953.9884,,9
44392,9/11/2011,17910,3953.9884,,9
44393,9/12/2011,29398,3756.989,,8
44394,9/12/2011,28246,3953.9884,,1
44395,9/12/2011,28339,3953.9884,,1
44396,9/12/2011,25901,3756.989,,4
44397,9/12/2011,14596,772.5036,,4
44398,9/12/2011,17733,3953.9884,,9
44399,9/13/2011,28240,3953.9884,,1
44400,9/13/2011,28588,3953.9884,,4
44401,9/13/2011,17515,3953.9884,,9
44402,9/14/2011,13666,3953.9884,,8
44403,9/14/2011,19844,3729.364,,6
44404,9/15/2011,28221,3953.9884,,4
44405,9/15/2011,28224,3953.9884,,4
44406,9/15/2011,28299,3953.9884,,4
44407,9/15/2011,11077,3729.364,,9
44408,9/15/2011,11103,3729.364,,9
44409,9/15/2011,25563,772.5036,,9
44410,9/16/2011,28223,3953.9884,,4
44411,9/16/2011,28584,3953.9884,,4
44412,9/16/2011,11100,3729.364,,9
44413,9/17/2011,13606,3953.9884,,8
44414,9/17/2011,28340,3953.9884,,4
44415,9/17/2011,28355,3953.9884,,4
44416,9/17/2011,11069,3756.989,,9
44417,9/17/2011,17917,3953.9884,,9
44418,9/17/2011,17919,3953.9884,,9
44419,9/17/2011,17352,3953.9884,,9
44420,9/17/2011,17512,3953.9884,,9
44421,9/18/2011,13607,3953.9884,,8
44422,9/18/2011,19353,772.5036,,8
44423,9/18/2011,28586,3953.9884,,4
44424,9/18/2011,17916,3953.9884,,9
44425,9/18/2011,17504,3953.9884,,9
44426,9/19/2011,13770,3953.9884,,8
44427,9/19/2011,14146,3953.9884,,10
44428,9/19/2011,28362,3953.9884,,4
44429,9/19/2011,28583,3953.9884,,1
44430,9/19/2011,17927,3953.9884,,9
44431,9/19/2011,17725,3953.9884,,9
44432,9/20/2011,14165,3953.9884,,10
44433,9/20/2011,28270,3953.9884,,1
44434,9/20/2011,28580,3953.9884,,4
44435,9/21/2011,28573,3953.9884,,1
44436,9/21/2011,26630,772.5036,,6
44437,9/21/2011,11076,3756.989,,9
44438,9/21/2011,17909,3953.9884,,9
44439,9/22/2011,14195,3953.9884,,10
44440,9/22/2011,12261,3953.9884,,7
44441,9/22/2011,22118,3953.9884,,6
44442,9/22/2011,14599,772.5036,,1
44443,9/22/2011,17370,3953.9884,,9
44444,9/24/2011,13697,3953.9884,,8
44445,9/25/2011,17478,3953.9884,,9
44446,9/25/2011,17914,3953.9884,,9
44447,9/26/2011,12265,3953.9884,,7
44448,9/26/2011,28264,3953.9884,,1
44449,9/26/2011,28293,3953.9884,,4
44450,9/26/2011,28294,3953.9884,,4
44451,9/26/2011,28295,3953.9884,,1
44452,9/26/2011,20164,772.5036,,10
44453,9/26/2011,17923,3953.9884,,9
44454,9/26/2011,17926,3953.9884,,9
44455,9/26/2011,17513,3953.9884,,9
44456,9/26/2011,25560,772.5036,,9
44457,9/27/2011,28196,3953.9884,,1
44458,9/27/2011,28247,3953.9884,,1
44459,9/27/2011,28288,3953.9884,,4
44460,9/27/2011,20150,772.5036,,10
44461,9/27/2011,17918,3953.9884,,9
44462,9/28/2011,14155,3953.9884,,10
44463,9/28/2011,19340,772.5036,,8
44464,9/28/2011,22120,3953.9884,,6
44465,9/28/2011,14613,772.5036,,1
44466,9/28/2011,26640,772.5036,,6
44467,9/28/2011,11070,3756.989,,9
44468,9/28/2011,11075,3729.364,,9
44469,9/28/2011,17734,3953.9884,,9
44470,9/28/2011,17735,3953.9884,,9
44471,9/28/2011,25561,772.5036,,9
44472,9/29/2011,13685,3953.9884,,8
44473,9/29/2011,28255,3953.9884,,1
44474,9/29/2011,14601,772.5036,,4
44475,9/29/2011,11101,3756.989,,9
44476,9/29/2011,17913,3953.9884,,9
44477,9/29/2011,17922,3953.9884,,9
44478,9/29/2011,17726,3953.9884,,9
44479,9/30/2011,29391,3729.364,,8
44480,9/30/2011,25891,3729.364,,4
44481,10/1/2011,29757,29689.3502,276,4
44482,10/1/2011,29668,472.3108,277,3
44483,10/1/2011,29611,3398.5212,280,1
44484,10/1/2011,29620,9215.6816,282,6
44485,10/1/2011,30058,4560.2864,278,6
44486,10/1/2011,29548,680.0689,278,6
44487,10/1/2011,29955,47155.5779,275,3
44488,10/1/2011,29888,36996.9047,279,5
44489,10/1/2011,29717,11583.9419,283,1
44490,10/1/2011,29539,3816.3832,278,6
44491,10/1/2011,29555,3859.279,275,2
44492,10/1/2011,29818,75971.892,276,1
44493,10/1/2011,30011,7290.6993,279,5
44494,10/1/2011,29509,32153.46,275,2
44495,10/1/2011,29813,4589.8732,282,6
44496,10/1/2011,29892,33552.2466,282,6
44497,10/1/2011,29988,1347.7377,282,6
44498,10/1/2011,29946,17380.5563,278,6
44499,10/1/2011,29680,13704.0978,282,6
44500,10/1/2011,29865,5303.3339,276,4
44501,10/1/2011,29773,22152.2446,280,1
44502,10/1/2011,29961,20128.9083,275,2
44503,10/1/2011,29554,3410.0741,275,3
44504,10/1/2011,30074,22503.6752,282,6
44505,10/1/2011,30056,39393.3135,276,4
44506,10/1/2011,29749,40145.6114,279,5
44507,10/1/2011,29945,44212.6089,279,5
44508,10/1/2011,29764,4723.1073,274,4
44509,10/1/2011,30117,49116.1883,277,4
44510,10/1/2011,29728,1970.036,281,1
44511,10/1/2011,29571,11440.2727,280,1
44512,10/1/2011,30042,1889.2429,282,6
44513,10/1/2011,29582,49012.5587,280,1
44514,10/1/2011,30107,47939.4352,276,1
44515,10/1/2011,29675,6183.7133,275,2
44516,10/1/2011,29585,472.3108,283,1
44517,10/1/2011,30076,28042.2034,281,3
44518,10/1/2011,29624,142312.2199,279,5
44519,10/1/2011,29569,2417.4793,277,3
44520,10/1/2011,29703,64981.7034,276,4
44521,10/1/2011,30100,29406.5783,276,4
44522,10/1/2011,30091,29448.5055,275,2
44523,10/1/2011,29925,83772.7786,280,1
44524,10/1/2011,29664,4596.2216,275,2
44525,10/1/2011,29510,46666.5213,282,6
44526,10/1/2011,29789,18589.0781,278,6
44527,10/1/2011,29558,6899.6033,282,6
44528,10/1/2011,30111,122500.6617,277,3
44529,10/1/2011,30010,472.3108,278,6
44530,10/1/2011,29861,118206.3408,277,3
44531,10/1/2011,29724,25701.7581,275,2
44532,10/1/2011,29493,2417.4793,274,5
44533,10/1/2011,29698,21954.2042,282,6
44534,10/1/2011,29515,96937.2022,278,6
44535,10/1/2011,29794,26567.7564,282,6
44536,10/1/2011,29583,816.1709,277,3
44537,10/1/2011,29541,64.242,282,6
44538,10/1/2011,29716,65105.6812,281,4
44539,10/1/2011,29830,1638.6903,278,6
44540,10/1/2011,29742,43514.8419,280,1
44541,10/1/2011,30004,57231.0827,280,1
44542,10/1/2011,29807,18308.0583,282,6
44543,10/1/2011,29930,415.5164,277,3
44544,10/1/2011,29522,23626.2532,276,4
44545,10/1/2011,29866,11097.2506,277,4
44546,10/1/2011,30022,1970.036,276,4
44547,10/1/2011,29705,77692.7415,278,6
44548,10/1/2011,30012,472.3108,276,4
44549,10/1/2011,29880,55212.4098,279,5
44550,10/1/2011,29906,32294.6471,277,3
44551,10/1/2011,29901,46267.7358,276,4
44552,10/1/2011,29507,110276.574,279,5
44553,10/1/2011,29968,6840.4298,279,5
44554,10/1/2011,29588,816.1709,280,1
44555,10/1/2011,29846,33893.4937,279,5
44556,10/1/2011,29523,34445.2611,277,4
44557,10/1/2011,30095,31670.3289,277,4
44558,10/1/2011,29731,944.6214,275,2
44559,10/1/2011,29791,19650.9027,275,2
44560,10/1/2011,29785,1057.9537,282,6
44561,10/1/2011,29787,47348.815,283,1
44562,10/1/2011,29963,21668.8078,279,5
44563,10/1/2011,29617,53733.7469,280,1
44564,10/1/2011,29853,38899.0578,276,4
44565,10/1/2011,29756,2434.0712,279,5
44566,10/1/2011,29774,43136.7848,277,4
44567,10/1/2011,29521,52872.0292,281,1
44568,10/1/2011,29688,2546.9658,275,3
44569,10/1/2011,29511,34509.5571,276,3
44570,10/1/2011,29885,65872.3967,283,1
44571,10/1/2011,29448,3756.989,,8
44572,10/1/2011,28664,3953.9884,,1
44573,10/1/2011,25917,3756.989,,4
44574,10/1/2011,11107,3729.364,,9
44575,10/1/2011,11110,3756.989,,9
44576,10/1/2011,28660,3953.9884,,1
44577,10/2/2011,28667,3953.9884,,1
44578,10/2/2011,28653,3953.9884,,4
44579,10/2/2011,28662,3953.9884,,4
44580,10/3/2011,13782,3953.9884,,8
44581,10/3/2011,11108,3729.364,,9
44582,10/3/2011,11134,3756.989,,9
44583,10/3/2011,18210,3953.9884,,9
44584,10/4/2011,28671,3953.9884,,1
44585,10/4/2011,28790,3953.9884,,1
44586,10/4/2011,28794,3953.9884,,1
44587,10/4/2011,28627,3953.9884,,4
44588,10/4/2011,26683,772.5036,,6
44589,10/4/2011,11104,3756.989,,9
44590,10/5/2011,13795,3953.9884,,8
44591,10/5/2011,17987,772.5036,,7
44592,10/5/2011,28761,3953.9884,,4
44593,10/5/2011,28645,3953.9884,,4
44594,10/5/2011,18250,3953.9884,,9
44595,10/5/2011,11124,3756.989,,9
44596,10/5/2011,18238,3953.9884,,9
44597,10/6/2011,12290,3953.9884,,7
44598,10/6/2011,29400,3729.364,,8
44599,10/6/2011,28792,3953.9884,,1
44600,10/6/2011,18243,3953.9884,,9
44601,10/6/2011,11117,3756.989,,9
44602,10/7/2011,14702,3953.9884,,10
44603,10/7/2011,20167,772.5036,,10
44604,10/7/2011,19364,772.5036,,8
44605,10/7/2011,28672,3953.9884,,4
44606,10/7/2011,28772,3953.9884,,1
44607,10/7/2011,28774,3953.9884,,4
44608,10/7/2011,18200,3953.9884,,9
44609,10/7/2011,18220,3953.9884,,9
44610,10/7/2011,18241,3953.9884,,9
44611,10/8/2011,13778,3953.9884,,8
44612,10/8/2011,28675,3953.9884,,4
44613,10/8/2011,28628,3953.9884,,1
44614,10/8/2011,28650,3953.9884,,4
44615,10/8/2011,28654,3953.9884,,1
44616,10/8/2011,28655,3953.9884,,1
44617,10/8/2011,28666,3953.9884,,1
44618,10/8/2011,18205,3953.9884,,9
44619,10/9/2011,13789,3953.9884,,8
44620,10/9/2011,18204,3953.9884,,9
44621,10/9/2011,18217,3953.9884,,9
44622,10/9/2011,13771,3953.9884,,8
44623,10/10/2011,12301,3953.9884,,7
44624,10/10/2011,19357,772.5036,,8
44625,10/10/2011,28658,3953.9884,,4
44626,10/10/2011,18272,3953.9884,,9
44627,10/10/2011,11109,3729.364,,9
44628,10/10/2011,11356,3729.364,,9
44629,10/10/2011,18209,3953.9884,,9
44630,10/11/2011,28765,3953.9884,,4
44631,10/11/2011,28629,3953.9884,,4
44632,10/11/2011,18196,3953.9884,,9
44633,10/11/2011,18203,3953.9884,,9
44634,10/11/2011,18213,3953.9884,,9
44635,10/11/2011,18218,3953.9884,,9
44636,10/12/2011,14705,3953.9884,,10
44637,10/12/2011,28644,3953.9884,,1
44638,10/12/2011,28651,3953.9884,,4
44639,10/12/2011,14617,772.5036,,1
44640,10/12/2011,18246,3953.9884,,9
44641,10/12/2011,18255,3953.9884,,9
44642,10/12/2011,25567,772.5036,,9
44643,10/13/2011,12280,3953.9884,,7
44644,10/13/2011,12279,3953.9884,,7
44645,10/13/2011,11344,3756.989,,10
44646,10/13/2011,29449,3756.989,,8
44647,10/13/2011,28770,3953.9884,,1
44648,10/13/2011,25916,3756.989,,4
44649,10/13/2011,25924,3756.989,,4
44650,10/13/2011,11147,3729.364,,9
44651,10/14/2011,14720,3953.9884,,10
44652,10/14/2011,28407,3729.364,,7
44653,10/14/2011,20170,772.5036,,10
44654,10/14/2011,28619,3953.9884,,4
44655,10/14/2011,11105,3756.989,,9
44656,10/14/2011,18275,3953.9884,,9
44657,10/14/2011,11120,3729.364,,9
44658,10/14/2011,18201,3953.9884,,9
44659,10/14/2011,18208,3953.9884,,9
44660,10/15/2011,28775,3953.9884,,4
44661,10/15/2011,14639,772.5036,,4
44662,10/15/2011,11151,3729.364,,9
44663,10/15/2011,18212,3953.9884,,9
44664,10/15/2011,18222,3953.9884,,9
44665,10/15/2011,25564,772.5036,,9
44666,10/16/2011,28763,3953.9884,,4
44667,10/16/2011,28795,3953.9884,,4
44668,10/16/2011,28621,3953.9884,,4
44669,10/16/2011,25942,3729.364,,4
44670,10/16/2011,18245,3953.9884,,9
44671,10/16/2011,18268,3953.9884,,9
44672,10/16/2011,18207,3953.9884,,9
44673,10/17/2011,13790,3953.9884,,8
44674,10/17/2011,28635,3953.9884,,4
44675,10/17/2011,25566,772.5036,,9
44676,10/17/2011,18198,3953.9884,,9
44677,10/18/2011,22233,3953.9884,,6
44678,10/18/2011,22121,3953.9884,,6
44679,10/18/2011,11106,3756.989,,9
44680,10/19/2011,12296,3953.9884,,7
44681,10/19/2011,17982,772.5036,,7
44682,10/19/2011,28797,3953.9884,,4
44683,10/19/2011,28799,3953.9884,,4
44684,10/19/2011,28643,3953.9884,,4
44685,10/19/2011,18249,3953.9884,,9
44686,10/20/2011,14712,3953.9884,,10
44687,10/20/2011,20172,772.5036,,10
44688,10/20/2011,18244,3953.9884,,9
44689,10/20/2011,18269,3953.9884,,9
44690,10/20/2011,11111,3756.989,,9
44691,10/21/2011,28414,3756.989,,7
44692,10/21/2011,28670,3953.9884,,1
44693,10/21/2011,28676,3953.9884,,4
44694,10/21/2011,22232,3953.9884,,6
44695,10/21/2011,19855,3756.989,,6
44696,10/21/2011,18254,3953.9884,,9
44697,10/22/2011,18219,3953.9884,,9
44698,10/22/2011,25565,772.5036,,9
44699,10/23/2011,22234,3953.9884,,6
44700,10/23/2011,28769,3953.9884,,1
44701,10/23/2011,14636,772.5036,,1
44702,10/23/2011,18260,3953.9884,,9
44703,10/24/2011,12300,3953.9884,,7
44704,10/24/2011,29403,3729.364,,8
44705,10/24/2011,28678,3953.9884,,1
44706,10/24/2011,28618,3953.9884,,1
44707,10/24/2011,28649,3953.9884,,4
44708,10/24/2011,25909,3729.364,,4
44709,10/24/2011,18240,3953.9884,,9
44710,10/25/2011,28674,3953.9884,,4
44711,10/25/2011,18248,3953.9884,,9
44712,10/25/2011,11112,3729.364,,9
44713,10/26/2011,22128,3953.9884,,6
44714,10/26/2011,28657,3953.9884,,1
44715,10/26/2011,22182,3953.9884,,6
44716,10/26/2011,22230,3953.9884,,6
44717,10/26/2011,14616,772.5036,,4
44718,10/26/2011,18239,3953.9884,,9
44719,10/27/2011,14700,3953.9884,,10
44720,10/27/2011,28625,3953.9884,,1
44721,10/27/2011,26643,772.5036,,6
44722,10/28/2011,13774,3953.9884,,8
44723,10/28/2011,29410,3756.989,,8
44724,10/28/2011,28665,3953.9884,,1
44725,10/28/2011,25910,3756.989,,4
44726,10/28/2011,14614,772.5036,,4
44727,10/28/2011,18273,3953.9884,,9
44728,10/28/2011,11126,3756.989,,9
44729,10/29/2011,12307,3953.9884,,7
44730,10/29/2011,14697,3953.9884,,10
44731,10/29/2011,28661,3953.9884,,1
44732,10/29/2011,18251,3953.9884,,9
44733,10/29/2011,18214,3953.9884,,9
44734,10/30/2011,12285,3953.9884,,7
44735,10/30/2011,28673,3953.9884,,4
44736,10/30/2011,14634,772.5036,,1
44737,10/30/2011,18242,3953.9884,,9
44738,10/30/2011,18252,3953.9884,,9
44739,10/30/2011,18202,3953.9884,,9
44740,10/31/2011,29592,7477.8508,275,2
44741,10/31/2011,29632,4594.0664,283,1
44742,10/31/2011,29967,45203.3586,277,3
44743,10/31/2011,29622,47591.4489,283,1
44744,10/31/2011,29714,33494.5097,282,6
44745,10/31/2011,29950,29481.2747,282,6
44746,10/31/2011,29803,16090.2705,282,6
44747,10/31/2011,29969,11702.304,278,6
44748,10/31/2011,29508,985.018,277,4
44749,10/31/2011,29639,51628.2811,282,6
44750,10/31/2011,29722,100237.4063,282,6
44751,10/31/2011,29914,537.9491,281,4
44752,10/31/2011,29673,14594.634,276,4
44753,10/31/2011,29944,2587.9204,276,4
44754,10/31/2011,29659,12197.4254,277,4
44755,10/31/2011,30090,32001.1813,277,4
44756,10/31/2011,29708,15780.2862,277,4
44757,10/31/2011,29748,42338.3846,281,4
44758,10/31/2011,29651,28848.4215,277,3
44759,10/31/2011,29655,6908.4859,275,3
44760,10/31/2011,29897,5861.3493,281,4
44761,10/31/2011,29504,92470.0936,279,5
44762,10/31/2011,29690,104545.315,281,1
44763,10/31/2011,29721,3790.7869,279,5
44764,10/31/2011,29681,2401.9502,279,5
44765,10/31/2011,29577,6553.8361,278,6
44766,10/31/2011,29755,4619.4599,278,6
44767,10/31/2011,29769,34465.5095,277,3
44768,10/31/2011,30106,24320.2543,277,4
44769,10/31/2011,30068,207.7582,279,5
44770,10/31/2011,29686,11690.7511,281,4
44771,10/31/2011,29921,78461.0295,280,1
44772,10/31/2011,29486,75865.1515,277,3
44773,10/31/2011,29740,23472.6843,282,6
44774,10/31/2011,29649,14020.6584,278,6
44775,10/31/2011,30013,2480.2443,279,5
44776,10/31/2011,29938,53342.2783,276,4
44777,10/31/2011,29525,112067.3649,276,4
44778,10/31/2011,29746,48307.2468,275,2
44779,10/31/2011,29685,36676.5854,279,5
44780,10/31/2011,29883,28866.9646,276,3
44781,10/31/2011,29982,478.0872,276,4
44782,10/31/2011,29581,32915.1222,275,2
44783,10/31/2011,29834,33340.8184,281,4
44784,10/31/2011,29669,2931.9869,275,2
44785,10/31/2011,29674,160.605,277,3
44786,10/31/2011,29518,2645.4188,279,5
44787,10/31/2011,29702,52005.1806,277,4
44788,10/31/2011,29710,97765.7518,276,1
44789,10/31/2011,29498,875.427,275,2
44790,10/31/2011,29788,944.6214,276,4
44791,10/31/2011,29637,16323.4531,277,4
44792,10/31/2011,29810,39130.2034,283,1
44793,10/31/2011,29872,2401.9502,277,3
44794,10/31/2011,29915,4560.2864,283,1
44795,10/31/2011,29562,117373.1283,281,4
44796,10/31/2011,29531,15396.7194,276,1
44797,10/31/2011,29966,67518.8195,275,2
44798,10/31/2011,30088,37650.6136,279,5
44799,10/31/2011,29642,45857.3386,279,5
44800,10/31/2011,29487,19265.5486,275,2
44801,10/31/2011,29715,54234.664,279,5
44802,10/31/2011,29808,5416.248,279,5
44803,10/31/2011,12383,3953.9884,,7
44804,10/31/2011,28829,3953.9884,,4
44805,10/31/2011,29011,3953.9884,,4
44806,10/31/2011,18452,3953.9884,,9
44807,10/31/2011,11365,3729.364,,9
44808,11/1/2011,13836,3953.9884,,8
44809,11/1/2011,20552,772.5036,,10
44810,11/1/2011,29126,3953.9884,,4
44811,11/1/2011,22732,3953.9884,,6
44812,11/1/2011,28988,3953.9884,,4
44813,11/1/2011,18695,3953.9884,,9
44814,11/1/2011,18281,3953.9884,,9
44815,11/1/2011,11444,3729.364,,9
44816,11/2/2011,12321,3953.9884,,7
44817,11/2/2011,14777,3953.9884,,10
44818,11/2/2011,28827,3953.9884,,4
44819,11/2/2011,28853,3953.9884,,1
44820,11/2/2011,25972,3729.364,,1
44821,11/2/2011,25975,3756.989,,1
44822,11/2/2011,18486,3953.9884,,9
44823,11/2/2011,18488,3953.9884,,9
44824,11/2/2011,18694,3953.9884,,9
44825,11/2/2011,18309,3953.9884,,9
44826,11/3/2011,12308,3953.9884,,7
44827,11/3/2011,25973,3756.989,,1
44828,11/3/2011,28997,3953.9884,,4
44829,11/3/2011,14643,772.5036,,1
44830,11/3/2011,18337,3953.9884,,9
44831,11/4/2011,29467,3729.364,,8
44832,11/4/2011,28804,3953.9884,,4
44833,11/4/2011,28842,3953.9884,,4
44834,11/4/2011,25952,3729.364,,4
44835,11/4/2011,18338,3953.9884,,9
44836,11/4/2011,18465,3953.9884,,9
44837,11/5/2011,13808,3953.9884,,8
44838,11/5/2011,14138,3953.9884,,8
44839,11/5/2011,28825,3953.9884,,1
44840,11/5/2011,28857,3953.9884,,4
44841,11/5/2011,18335,3953.9884,,9
44842,11/6/2011,14140,3953.9884,,8
44843,11/6/2011,29058,3953.9884,,4
44844,11/6/2011,29139,3953.9884,,4
44845,11/6/2011,28845,3953.9884,,1
44846,11/6/2011,18334,3953.9884,,9
44847,11/6/2011,11445,3756.989,,9
44848,11/7/2011,28418,3729.364,,7
44849,11/7/2011,17996,772.5036,,7
44850,11/7/2011,19417,772.5036,,8
44851,11/7/2011,22299,3953.9884,,6
44852,11/7/2011,29128,3953.9884,,4
44853,11/7/2011,19874,3729.364,,6
44854,11/7/2011,29004,3953.9884,,4
44855,11/7/2011,26692,772.5036,,6
44856,11/7/2011,14651,772.5036,,1
44857,11/7/2011,18484,3953.9884,,9
44858,11/7/2011,18487,3953.9884,,9
44859,11/7/2011,18495,3953.9884,,9
44860,11/7/2011,18693,3953.9884,,9
44861,11/7/2011,18288,3953.9884,,9
44862,11/7/2011,18457,3953.9884,,9
44863,11/7/2011,18467,3953.9884,,9
44864,11/7/2011,11364,3729.364,,9
44865,11/7/2011,11372,3729.364,,9
44866,11/7/2011,11443,3729.364,,9
44867,11/8/2011,14793,3953.9884,,10
44868,11/8/2011,28852,3953.9884,,1
44869,11/8/2011,18700,3953.9884,,9
44870,11/8/2011,18301,3953.9884,,9
44871,11/8/2011,11363,3756.989,,9
44872,11/9/2011,29111,3953.9884,,4
44873,11/9/2011,28828,3953.9884,,4
44874,11/10/2011,18004,772.5036,,7
44875,11/10/2011,29048,3953.9884,,4
44876,11/10/2011,29056,3953.9884,,4
44877,11/10/2011,29136,3953.9884,,4
44878,11/10/2011,28807,3953.9884,,1
44879,11/10/2011,28833,3953.9884,,1
44880,11/10/2011,18470,3953.9884,,9
44881,11/10/2011,18496,3953.9884,,9
44882,11/10/2011,18703,3953.9884,,9
44883,11/10/2011,18296,3953.9884,,9
44884,11/10/2011,18308,3953.9884,,9
44885,11/11/2011,14833,3953.9884,,10
44886,11/11/2011,29108,3953.9884,,4
44887,11/11/2011,28821,3953.9884,,1
44888,11/11/2011,28838,3953.9884,,1
44889,11/12/2011,11351,3729.364,,10
44890,11/12/2011,11381,3756.989,,10
44891,11/12/2011,28847,3953.9884,,4
44892,11/12/2011,22267,3953.9884,,6
44893,11/12/2011,28856,3953.9884,,1
44894,11/12/2011,25943,3729.364,,4
44895,11/12/2011,25951,3729.364,,4
44896,11/12/2011,25964,3756.989,,1
44897,11/12/2011,18696,3953.9884,,9
44898,11/12/2011,18307,3953.9884,,9
44899,11/12/2011,11353,3729.364,,10
44900,11/13/2011,14778,3953.9884,,10
44901,11/13/2011,12332,3953.9884,,7
44902,11/13/2011,13829,3953.9884,,8
44903,11/13/2011,18284,3953.9884,,9
44904,11/13/2011,11359,3729.364,,9
44905,11/14/2011,13822,3953.9884,,8
44906,11/14/2011,14832,3953.9884,,10
44907,11/14/2011,19415,772.5036,,8
44908,11/14/2011,29032,3953.9884,,4
44909,11/14/2011,28840,3953.9884,,4
44910,11/14/2011,25969,3756.989,,4
44911,11/14/2011,25976,3729.364,,4
44912,11/14/2011,28966,3953.9884,,4
44913,11/14/2011,18468,3953.9884,,9
44914,11/14/2011,18491,3953.9884,,9
